frame_idx,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0,0.2187840067461622,-0.01735690084496374,-0.2481230617341578,0.9776366347464747,-0.10865734259392479,0.18005608099149176,0.14902897100298534,0.9620428581806548,-0.22861300231042814,-0.1483811854763923,0.2503340187110472,0.9567214343123068,801.0000000000001,0.0,0.0
1,0.21892096401565173,-0.017642303670789714,-0.25064433403986613,0.9789812901694153,-0.10864852173841809,0.1726010782767118,0.1472648023161878,0.9620603277697615,-0.22968022059009174,-0.1410982335006404,0.2502707023516647,0.9578391639766058,801.0000000000001,0.0,0.0
2,0.21897605058342678,-0.017673865609010304,-0.2521450086796453,0.9798526912145157,-0.10815396589148227,0.1679030171903265,0.14565119333525992,0.9621789232249297,-0.2302117494432669,-0.13665443058929969,0.25002887705954857,0.9585463615478677,801.0,0.0,0.0
3,0.2189546618388631,-0.017665237405551874,-0.25211905730535306,0.9798298364166806,-0.10813429665878328,0.16804899747922045,0.14567142716197767,0.9621722467719988,-0.23022685084567462,-0.13679666288419987,0.25006307489878254,0.9585171524787193,801.0,0.0,0.0
4,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
5,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
6,0.21896000000000002,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
7,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
8,0.21896000000000002,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
9,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
10,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
11,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
12,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
13,0.21896000000000002,-0.017666,-0.2521610000000001,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0000000000001,0.0,0.0
14,0.21896,-0.017666,-0.252161,0.9798524876358352,-0.10813775023157748,0.16791464929754724,0.145641310197163,0.9621752829671902,-0.2302332156989106,-0.1366664232279423,0.25004989866396726,0.9585391681826156,801.0,0.0,0.0
15,0.21895840576457754,-0.017666797117711228,-0.2521578115291551,0.9798515178259768,-0.10813402637937974,0.16792270648460023,0.14563970462606501,0.9621755475222116,-0.23023312573729443,-0.13667508716134819,0.2500504910799335,0.9585377783165993,801.0,0.0,0.0
16,0.2190791036371353,-0.017775690114786368,-0.2519881524665403,0.9799533587337264,-0.10735871149441283,0.16782586741247046,0.14484972245639458,0.9623012392923611,-0.2302061744625706,-0.13678440192797625,0.24990084418153827,0.9585612111214183,801.0,0.0,0.0
17,0.21987698825767593,-0.01833590504854416,-0.251754146927316,0.980698957187534,-0.10340433604907888,0.16594305847950563,0.14046250405761262,0.9629903797342145,-0.23004306877891045,-0.1360141181096603,0.24891177518470786,0.95892809315884,801.0,0.0,0.0
18,0.221993263959762,-0.019542892285600327,-0.2530676981357405,0.982881147300517,-0.0944436939466748,0.15819304332026188,0.12965345846398846,0.9645906780638905,-0.22968414072497623,-0.13089931623024717,0.2462624869239135,0.9603229438811212,801.0,0.0,0.0
19,0.22500063290582206,-0.021140456954573218,-0.25545177695094845,0.9860738681540785,-0.0790532333243651,0.14631784868776768,0.11155477669251483,0.9669222751854919,-0.229383620921798,-0.12334447024790425,0.2425116493100393,0.9622755538868212,801.0,0.0,0.0
20,0.22897183507730037,-0.023144466638005994,-0.25811584929764747,0.989979755430725,-0.05269379053113071,0.13100934423461272,0.08194958074902803,0.9699391841654691,-0.22913368420091082,-0.11499717410606432,0.23757386948039025,0.9645383903649113,801.0,0.0,0.0
21,0.23038749017485372,-0.0237095084368685,-0.258548638727704,0.9913674409045325,-0.03793226551687594,0.1255059374976157,0.06621234896835569,0.9710480582074581,-0.22952471216759604,-0.11316590457594057,0.2358533694571319,0.965177012862007,801.0,0.0,0.0
