frame_idx,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0,0.11103246331345137,0.062266570929975076,-0.25109820946433037,0.9657260788132993,-0.06373935874376492,0.25161564904994055,0.07454566740217773,0.996649966736609,-0.033642046243949175,-0.24862840580161613,0.051245857889684665,0.9672423573632914,798.9999999999999,0.0,0.0
1,0.11125680307414898,0.062347077900108586,-0.25050021263884875,0.965355722973618,-0.0644449030184191,0.25285407372045593,0.07536626022361945,0.9965850551770293,-0.033736547210749465,-0.24981644249726415,0.05162443484188478,0.9669160577760962,799.0,0.0,0.0
2,0.11169046563668207,0.06241330902345109,-0.25024858998810057,0.9650180287757473,-0.06585007785486448,0.2537793754115556,0.07686575783692222,0.9964708526543119,-0.03372677100678715,-0.2506628401058414,0.05205388608833076,0.9666739540988867,799.0,0.0,0.0
3,0.11164111546380819,0.06243188845361919,-0.25000925834960785,0.9647813959369018,-0.06533374846192594,0.25481043810243903,0.0764294361674751,0.9964992572393433,-0.033878778144422736,-0.25170498473642705,0.052160632984569494,0.966397366007112,798.8884536191824,0.0,0.0
4,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,798.1542218863829,0.0,0.0
5,0.11165000000000001,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,799.0,0.0,0.0
6,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,799.0,0.0,0.0
7,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,799.0,0.0,0.0
8,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,798.642716556287,0.0,0.0
9,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,798.0231915380248,0.0,0.0
10,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,799.0,0.0,0.0
11,0.11165,0.062431,-0.250083,0.9648564228488131,-0.06554122184507787,0.2544728502737506,0.07661377027291007,0.9964865557014315,-0.033835994308835146,-0.2513611216794717,0.05214300092392124,0.9664878136648624,799.0,0.0,0.0
