frame_idx,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0,0.19782413342139238,0.13203253092439388,-0.2688415424187221,0.9952046651029051,-0.011435809941247505,0.09714369155226811,0.013225021948122778,0.9997542005365072,-0.017794305383491443,-0.09691632139060073,0.01899370318281684,0.9951112831676249,801.0,0.0,0.0
1,0.1985315394859249,0.13180711546253115,-0.2664029428715511,0.9943360786364873,-0.012528588967690992,0.10554050018969947,0.014407997558497988,0.9997505861521104,-0.017063853458871573,-0.10530039092124786,0.018487832403777864,0.9942685893282771,801.0,0.0,0.0
2,0.19962794470755704,0.13192106997702893,-0.26521862988159206,0.9937628106508114,-0.012771415506143522,0.11078071634255185,0.014695026534822369,0.9997547977682031,-0.01656503952908858,-0.1105419936609629,0.018089645807169288,0.9937068140815131,801.0,0.0,0.0
3,0.19994108361653123,0.13196188301487632,-0.26484886613552994,0.9935817656239011,-0.012795780323057383,0.11239013758161895,0.014726941520056006,0.9997575529938119,-0.01636925243529423,-0.1121534315710225,0.017919353720198535,0.9935293174079436,801.0,0.0,0.0
4,0.19989506098142729,0.131956,-0.26499336588856365,0.9936426160471519,-0.01278988922140701,0.11185155478881978,0.01471910307388832,0.9997565202922367,-0.016439225585738605,-0.1116140653308196,0.017981069680713883,0.9935889399311291,801.0,0.0,0.0
5,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
6,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
7,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
8,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
9,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
10,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0000000000001,0.0,0.0
11,0.19989599999999996,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
12,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
13,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
14,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
15,0.199896,0.131956,-0.264999,0.9936446185831527,-0.012789915925547679,0.11183376060635017,0.014719084008198349,0.9997564798604496,-0.016441701341469262,-0.1115962388555305,0.017983298575619946,0.9935909019539377,801.0,0.0,0.0
16,0.1999417440582489,0.13194122662710248,-0.26502827975712817,0.9936572834548337,-0.012844739821230617,0.11171488574082292,0.014772476918792148,0.9997556341207997,-0.016445241542808926,-0.11147635158563443,0.017991239608277903,0.9936042161416756,801.0,0.0,0.0
17,0.20143802348216225,0.13168350817109736,-0.26590601864086777,0.9939374922385458,-0.013836593035602751,0.10907249981419681,0.015711513003446444,0.9997428962370437,-0.016348999440645023,-0.10881824241226004,0.017963577503793265,0.9938993409805501,801.0,0.0,0.0
18,0.20463428040729056,0.1314091161063565,-0.26750386280518024,0.9943155916250004,-0.01508365243959245,0.10539918254193015,0.016852932001801716,0.9997312936669255,-0.01591600282728928,-0.10513078965920586,0.017601815023945953,0.9943026164973592,801.0,0.0,0.0
19,0.20938877879779666,0.13142213751916348,-0.268227899846692,0.9942290448650933,-0.016296277837801864,0.10603319138495013,0.017991066004434165,0.9997249219635885,-0.015046659061762963,-0.10575881944626833,0.01686747561225473,0.994248741701895,800.9999999999999,0.0,0.0
20,0.21395242252248303,0.13149999251451566,-0.26720859815534465,0.9936160054891447,-0.01757313409286173,0.11143795849687008,0.01921491240887222,0.9997218417084113,-0.01367575783134631,-0.11116663517852471,0.015729722479960104,0.9936772891909064,801.0,0.0,0.0
21,0.21818397918557264,0.13156401351655123,-0.2658735863782345,0.9929107322381524,-0.018771116585213896,0.11737087794014442,0.020346391972212857,0.9997180942352345,-0.01223749943345721,-0.11710807888446059,0.014538818411930901,0.9930127494746358,801.0,0.0,0.0
22,0.22237706283874198,0.1317930647599992,-0.2649684860519124,0.9923465104262444,-0.019497632298481664,0.12193541560846373,0.02100573895225847,0.9997177930095852,-0.011094740696106106,-0.1216846834072602,0.013571170723171468,0.9924760254783374,801.0,0.0,0.0
23,0.22659871029965623,0.13225391110130985,-0.26468312843534025,0.9919972566812455,-0.019427691230591813,0.12475579165045546,0.020854004323395667,0.9997311399097352,-0.010136981723435648,-0.1245253116461182,0.012657515879123334,0.9921356933661881,801.0,0.0,0.0
24,0.23043962945543672,0.13286437250993433,-0.264857978469432,0.9918790446208922,-0.01846913281428423,0.1258366082467045,0.01982661840480794,0.9997578822334253,-0.009543695026909486,-0.12562987719717145,0.011961105518506859,0.9920050735304728,801.0,0.0,0.0
25,0.23356771419384467,0.13332549157486887,-0.2647162302938733,0.991702646680937,-0.01774646522365565,0.1273221250925784,0.019023302489638256,0.9997801425175845,-0.008819330468133782,-0.12713762042925109,0.011168240666461778,0.9918222098098044,801.0,0.0,0.0
26,0.2353174374089623,0.13344108406028066,-0.2629452757560057,0.9909900542706374,-0.01777306857194476,0.1327510089235338,0.018969914175886636,0.9997899687955881,-0.007756329794207659,-0.13258527328794362,0.010204720929744606,0.9911190690214307,801.0,0.0,0.0
27,0.23673971543565897,0.13326617799371948,-0.26083683359330356,0.9901104832123202,-0.018029359043605975,0.13912646493583652,0.019148894021490726,0.9997941105168746,-0.0067124089211853455,-0.13897679982939426,0.00931014437311449,0.990251872162296,801.0,0.0,0.0
28,0.23772253011138836,0.1331351916574805,-0.2592624946348134,0.9894372020040216,-0.01774517952059224,0.14387192879166824,0.01883068716656495,0.9998035458330391,-0.006186676047528306,-0.14373388087464925,0.00883053472129792,0.9895769768670086,801.0,0.0,0.0
29,0.2387018844624791,0.1331001306666136,-0.257743969054912,0.9887541610850101,-0.01728208433953638,0.14854810163027654,0.018337239454896605,0.999815402784266,-0.005736375555151081,-0.14842154353816567,0.008395827309866663,0.9888885455386422,801.0,0.0,0.0
30,0.23995275812841288,0.133041396939538,-0.2551800200408938,0.9876427956852859,-0.017132267189609,0.15578252004604495,0.018100326100403363,0.9998246648999837,-0.004797671590939851,-0.1556730109107279,0.007558100196431744,0.9877797268598951,801.0,0.0,0.0
31,0.24218454597660322,0.13321411062464908,-0.25320215665925727,0.9867329418096363,-0.01686336965712024,0.16147361490815787,0.017745893017556958,0.999834428908482,-0.004024680143708072,-0.16137900987647114,0.006836777973362255,0.9868688229132749,801.0,0.0,0.0
32,0.2452557454592829,0.13359772011872195,-0.2521867577505015,0.9866812923698687,-0.016550981690183226,0.16182117380743793,0.017411930325806003,0.9998407807561484,-0.003903564943105271,-0.16173080093060532,0.006669193506488074,0.9868123782605881,801.0,0.0,0.0
33,0.24986501286719737,0.1341419296063211,-0.25183155610417307,0.9874475317020687,-0.016631794800806017,0.15706926986904832,0.017545213014549678,0.9998362543834524,-0.004430566638988101,-0.15696986218942197,0.007130765889602573,0.987577649879776,801.0,0.0,0.0
34,0.25438229767118303,0.1345469736310822,-0.2507909687745805,0.9881729204678278,-0.016824586038668047,0.15241788792235478,0.017800896589533984,0.9998288329923836,-0.005043094059902869,-0.15230695103866,0.00769662404666919,0.9883032705822599,801.0,0.0,0.0
35,0.2578776402962834,0.13493615370069315,-0.24984998731081262,0.988736812694066,-0.01673502142324907,0.1487261049094707,0.017751103722416423,0.9998272705581926,-0.005507028671680285,-0.1486082552895885,0.008085054490731,0.9888630938373959,800.9999999999999,0.0,0.0
36,0.26205087784285425,0.1351804443343024,-0.24886258659543578,0.9894559430101785,-0.01726627353127025,0.14380129568325087,0.01836076476679295,0.9998116572856736,-0.006287469511120813,-0.1436656505884997,0.008861475837473997,0.9895866081788723,800.9999999999999,0.0,0.0
37,0.2658925104273482,0.13547195693160388,-0.24698683701391372,0.98978691609994,-0.01767332453458413,0.14145499042899004,0.01880714070217935,0.9998007987018972,-0.006682392809232329,-0.14130871231448836,0.00927450887884193,0.9899221339626049,801.0,0.0,0.0
38,0.2700189913555872,0.13543357864953548,-0.24527740045135477,0.9902850556158002,-0.01747055726025351,0.1379503108116391,0.01853870278651712,0.999807262106353,-0.006461821600110182,-0.13781083093503504,0.008956465174089125,0.9904180716286333,801.0,0.0,0.0
39,0.27392390963722074,0.1357276491984469,-0.24311902141914177,0.9904971858732713,-0.01845363268985422,0.13628935474819112,0.01956345146405574,0.9997854376105013,-0.0068080914206433895,-0.13613447816017762,0.009409685569998948,0.990645679177742,801.0,0.0,0.0
40,0.2774808475853209,0.1363222345266109,-0.24113273226541193,0.9906047122630651,-0.02075961427508686,0.13517152975889377,0.022157306430851918,0.9997153802108669,-0.008843774170060194,-0.13494946392609056,0.011755721372646834,0.9907827436936261,801.0,0.0,0.0
41,0.2805724784750781,0.13694354658329527,-0.23907439022234342,0.9904814524591117,-0.022653060033628103,0.13576940452694564,0.024295664741425728,0.999650160948956,-0.010453534784875675,-0.13548510253625973,0.013652640251585184,0.990685314519651,801.0,0.0,0.0
42,0.28408849672951386,0.13773189157641402,-0.2371803360242681,0.9903195177527736,-0.024021128509301545,0.1367122457684516,0.02591790104453927,0.9995907106708531,-0.012110885433539543,-0.1363653737697344,0.01553694067950543,0.9905367677733937,801.0000000000001,0.0,0.0
43,0.28796901928114804,0.13846535500024282,-0.23556066788002122,0.990113907343992,-0.024948525766411093,0.13802906051297867,0.027050738041469347,0.9995445788412176,-0.013375069365974154,-0.13763251089558967,0.016976630148988307,0.9903378645560109,801.0,0.0,0.0
44,0.2911780076191183,0.13905894863088994,-0.2340029935104356,0.989848311529138,-0.025287293109579324,0.13986019079818499,0.02752947492668355,0.9995212630959955,-0.014119937296136552,-0.1394361795703525,0.01782687370729788,0.9900705805146663,801.0,0.0,0.0
45,0.2948443107633537,0.13963534869163,-0.2331639618431468,0.9897426471138377,-0.025459458069828262,0.14057492123022444,0.027797388965007924,0.9995055962683131,-0.01469245367703641,-0.14013135855625322,0.018449363759069356,0.9899610211145005,801.0,0.0,0.0
46,0.2994585526774023,0.14027764316046512,-0.23249493289960244,0.9896817568617651,-0.025716853677431116,0.14095624701283666,0.028124215606319558,0.999490181985735,-0.015113060929263124,-0.14049572460235038,0.018921404574078683,0.9899004656112677,801.0,0.0,0.0
47,0.3034773891088585,0.1408285454585142,-0.23191652715853428,0.9896072034628606,-0.02570625561490134,0.1414806392291109,0.028170651913611903,0.9994838300012457,-0.015443054646115674,-0.14101062805752831,0.019268159961505257,0.9898205598928117,801.0,0.0,0.0
48,0.3066933385771933,0.14126805063561404,-0.23069836304385952,0.9892813536451509,-0.025737748445622242,0.14373577019993203,0.028246329458973877,0.9994817545832343,-0.015439142700118232,-0.1432639110247689,0.019333663909600254,0.9894956600398598,800.9999999999999,0.0,0.0
