frame_idx,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0,0.13202882155088216,0.05373413451381409,-0.20886866059624162,0.9044636896906453,-0.15570187101774627,0.39711756621025635,0.1308934589814897,0.9873919172451638,0.089017437363589,-0.40597085662279414,-0.02853294798110641,0.9134404931096838,801.0,0.0,0.0
1,0.1323321011228643,0.052998635331373084,-0.2095635116874463,0.9050928557258451,-0.1563902369366574,0.39540993450459827,0.1320153105242249,0.9873060248454467,0.08831065106245521,-0.4042015342638212,-0.027729174073138255,0.9142495351948474,801.0,0.0,0.0
2,0.13245515001901237,0.05263245640635644,-0.20989883292272027,0.9053644331234025,-0.1569741509569757,0.3945559011933247,0.13282404665466785,0.9872266500434963,0.08798473773430623,-0.4033274300929936,-0.027251740774354737,0.914649838331232,801.0,0.0,0.0
3,0.13240959451483306,0.0526444801828389,-0.20985799542902756,0.9052832196797888,-0.15718509466389083,0.3946582549265871,0.13302836400930282,0.9871946143993404,0.0880354909678245,-0.40344237077332834,-0.027196310713792856,0.9146007949637673,801.0,0.0,0.0
4,0.13244661669638494,0.05264286916518075,-0.2098892241919272,0.9053272914915648,-0.15716452096286437,0.3945653413961505,0.13301251056328933,0.987197471919524,0.08802740180961505,-0.4033486919703574,-0.02721148261697514,0.91464166092497,801.0,0.0,0.0
5,0.132464,0.05264200000000001,-0.20990399999999998,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,800.3973351395464,0.0,0.0
6,0.132464,0.052642,-0.20990399999999998,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,800.6442153657849,0.0,0.0
7,0.132464,0.052642,-0.20990400000000003,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,801.0,0.0,0.0
8,0.132464,0.052642,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,801.0,0.0,0.0
9,0.132464,0.052642,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,800.2297399060111,0.0,0.0
10,0.132464,0.052641999999999994,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,800.8132261625285,0.0,0.0
11,0.132464,0.05264200000000001,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,801.0,0.0,0.0
12,0.132464,0.052642,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,801.0,0.0,0.0
13,0.132464,0.052642,-0.20990399999999998,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,801.0,0.0,0.0
14,0.132464,0.052642,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,800.4296428515429,0.0,0.0
15,0.132464,0.05264200000000001,-0.209904,0.905346287547012,-0.15716901830339328,0.3945199605981815,0.13301804932705222,0.9871965562464217,0.08802930130605084,-0.40330422534120436,-0.027218725553434867,0.914661053506258,800.6886265193071,0.0,0.0
16,0.13305805076309968,0.05271352169244119,-0.2103078872043737,0.9060652642146454,-0.15809704891843798,0.39249338861556105,0.1340564291150335,0.9870482156451167,0.08811749999130311,-0.4013410155921904,-0.027223943782492845,0.9155240281327175,801.0,0.0,0.0
17,0.1347129931259159,0.054446730386354454,-0.21069674810868913,0.9061621246570534,-0.16371621453813626,0.38995795277737033,0.13965804788966654,0.986148047006295,0.08948552422217695,-0.39920650482759223,-0.02662762631127978,0.91647429643191,800.231577128528,0.0,0.0
18,0.13589339977006226,0.05723828274760159,-0.20964280558643422,0.9033688564421618,-0.17320560893960268,0.392332163150362,0.147889785082074,0.9845155456977418,0.094115629668274,-0.4025584686461816,-0.02699920945767046,0.9149960229475875,800.8886953665369,0.0,0.0
19,0.1365894145878663,0.060618061012612884,-0.2077952343707504,0.8996634430898388,-0.18222550169447416,0.3967361285538962,0.15629367167822417,0.9829310784832701,0.09705041548110435,-0.4076493313634598,-0.02530536472593735,0.9127878511215032,801.0,0.0,0.0
20,0.1375897395142947,0.06514217030123962,-0.2053494507585054,0.895446659892553,-0.1916132779796851,0.4018203964324739,0.16573128264420164,0.9812309576445705,0.098584733671228,-0.41316875637005557,-0.02168316078894255,0.9103962979372349,801.0,0.0,0.0
21,0.13930803850627377,0.07105213350253435,-0.2021320613914775,0.8911788260615753,-0.2014777180711269,0.40645667555148357,0.17697531562878221,0.9793796604072033,0.09744341146924253,-0.41770807705574164,-0.014906706595445268,0.9084589987780802,801.0,0.0,0.0
22,0.14179396713690665,0.07656562831828911,-0.199282218654059,0.8894508868641887,-0.207648238439194,0.4071355166644244,0.18596434277362495,0.9781807968115679,0.09262608685386588,-0.41748578786981705,-0.006673666322630473,0.9086589454270135,800.0988911744239,0.0,0.0
