frame_idx,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0,0.1746017108756485,-0.008669770415464115,-0.2175132144821102,0.9345821150079519,-0.23145702128175813,0.27015535827860093,0.22405317166234837,0.9728268194254951,0.058379411392351914,-0.2763267026099825,0.005968811091915029,0.9610452261568356,797.0,0.0,0.0
1,0.17526086818139877,-0.009053157653970806,-0.21917994604198346,0.9351694199721386,-0.23321092084353065,0.26659111453363604,0.2261264972257578,0.9724038959629361,0.05742360462834644,-0.2726260501151405,0.006582515888001773,0.9620975560114479,797.0858281074677,0.0,0.0
2,0.1755746654709527,-0.009170286348981307,-0.2194303630619494,0.9353743384798325,-0.23338053114617785,0.2657223637470952,0.22627640593610499,0.9723647698965815,0.05749558574888275,-0.27179741542195485,0.006346805960167363,0.9623335612063258,797.8991969989005,0.0,0.0
3,0.17553600000000003,-0.009155,-0.21938900000000003,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.0,0.0,0.0
4,0.17553599999999997,-0.009155,-0.219389,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.0,0.0,0.0
5,0.175536,-0.009155,-0.219389,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,796.9999999999999,0.0,0.0
6,0.17553599999999997,-0.009155,-0.219389,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.0,0.0,0.0
7,0.17553599999999997,-0.009155,-0.219389,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.0,0.0,0.0
8,0.175536,-0.009155,-0.21938900000000003,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.1381068168057,0.0,0.0
9,0.17553599999999997,-0.009155,-0.21938899999999997,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.8288567308246,0.0,0.0
10,0.17553600000000003,-0.009155,-0.219389,0.9353467789183508,-0.23335826315707117,0.2658389064515969,0.22625374321424516,0.9723699776594099,0.057496697541520814,-0.27191110100289795,0.006367696832751176,0.9623013070699,797.0000000000001,0.0,0.0
