frame_idx,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0,0.2415525112849158,0.05186081484599903,-0.18099258232916515,0.974425480222241,-0.035967732432416244,0.2218136734228195,0.06672402640345089,0.9888990380533783,-0.13276519437568976,-0.21457606528726986,0.14417008968844128,0.966008331974968,741.0,0.0,0.0
1,0.2399386747482401,0.05221534120338001,-0.1813711407672757,0.9744352586013029,-0.03652506985857898,0.22167960227868938,0.06708276033115874,0.9889872704654301,-0.13192453192522766,-0.2144197520308339,0.14342279501238295,0.96615426915678,741.0,0.0,0.0
2,0.2395217389558426,0.05228309150890444,-0.1817082748133716,0.974572626612131,-0.03700205892534724,0.2209955725656448,0.06739350599407373,0.989008478356071,-0.1316067820806961,-0.2136967730410518,0.14315403373672086,0.9663542889731214,741.0,0.0,0.0
3,0.23951579653741734,0.05228935498642536,-0.181767,0.9746081037476245,-0.03705490095564622,0.2208302027002348,0.06741916359078919,0.9890086005334783,-0.1315927218790201,-0.21352681445237254,0.1431395206991346,0.9663940071853944,741.0,0.0,0.0
4,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
5,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
6,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
7,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
8,0.239516,0.05229199999999999,-0.18176699999999998,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,740.9999999999999,0.0,0.0
9,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,740.9999999999999,0.0,0.0
10,0.239516,0.05229199999999999,-0.18176699999999998,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
11,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
12,0.239516,0.052292000000000005,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
13,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
14,0.239516,0.052292,-0.181767,0.97460839454454,-0.037047408447867775,0.2208301764039762,0.0674116036730169,0.9890090873987002,-0.1315929357261338,-0.2135278739966904,0.14313809615223733,0.9663939840750078,741.0,0.0,0.0
15,0.23951475109313627,0.052291036987478556,-0.181769136684032,0.9746094033523193,-0.03704335155622537,0.22082640467733505,0.06740661723941008,0.989009609546534,-0.13159156575157824,-0.2135248436355262,0.14313553831978335,0.9663950324894732,741.0,0.0,0.0
